facility_id,facility_name,primary_sector,emissions_2023,label
1006156,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION,Petroleum and Natural Gas Systems,29455.3,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION [1006156] -- Petroleum and Natural Gas Systems
1004110,West Frenchie Draw Amine Plant,Petroleum and Natural Gas Systems,29379.238,West Frenchie Draw Amine Plant [1004110] -- Petroleum and Natural Gas Systems
1003187,"WM BOLTHOUSE FARMS, INC.",Other,29374.44,"WM BOLTHOUSE FARMS, INC. [1003187] -- Other"
1006214,BRASKEM AMERICA NEAL PLANT,Other,29361.384,BRASKEM AMERICA NEAL PLANT [1006214] -- Other
1004859,"VIKING ENERGY OF LINCOLN, LLC",Power Plants,29358.642,"VIKING ENERGY OF LINCOLN, LLC [1004859] -- Power Plants"
1003742,31st Street Landfill,Waste,29263.95,31st Street Landfill [1003742] -- Waste
1011466,Anoka Municipal Regional Landfill,Waste,29257,Anoka Municipal Regional Landfill [1011466] -- Waste
1004587,Former Town of Babylon Landfill,Waste,29149.75,Former Town of Babylon Landfill [1004587] -- Waste
1006963,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,Waste,29066.948,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC [1006963] -- Waste
1008000,YORK COUNTY LANDFILL,Waste,28917,YORK COUNTY LANDFILL [1008000] -- Waste
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",Other,28823.59,"COE Bridgewater LLC c/o Thor Equities, LLC [1002260] -- Other"
1004737,Kordsa Inc. - Chattanooga,Other,28776.292,Kordsa Inc. - Chattanooga [1004737] -- Other
1006700,CHILDRENS HOSPITAL MEDICAL CENTER,Other,28731.292,CHILDRENS HOSPITAL MEDICAL CENTER [1006700] -- Other
1002309,U S GYPSUM - OAKFIELD PLANT,Pulp and Paper,28693.7,U S GYPSUM - OAKFIELD PLANT [1002309] -- Pulp and Paper
1000123,Yuba City Energy Center,Power Plants,28671.744,Yuba City Energy Center [1000123] -- Power Plants
1007651,DICALITE MINERALS LLC,Other,28615.686,DICALITE MINERALS LLC [1007651] -- Other
1004673,TANGIPAHOA PARISH REGIONAL SOLID WASTE FACILITY,Waste,28614.25,TANGIPAHOA PARISH REGIONAL SOLID WASTE FACILITY [1004673] -- Waste
1004796,DENVER INTERNATIONAL AIRPORT,Other,28551.392,DENVER INTERNATIONAL AIRPORT [1004796] -- Other
1000104,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT,Other,28540.292,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT [1000104] -- Other
1003969,COLUMBIA SANITARY LANDFILL,Waste,28457.28,COLUMBIA SANITARY LANDFILL [1003969] -- Waste
1000637,Boeing-St. Louis,Other,28384.844,Boeing-St. Louis [1000637] -- Other
1002353,CHITWOOD GAS PLANT,Petroleum and Natural Gas Systems,28354.6,CHITWOOD GAS PLANT [1002353] -- Petroleum and Natural Gas Systems
1000383,BIOGEN INC,Chemicals,28268.192,BIOGEN INC [1000383] -- Chemicals
1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,Other,28205.332,USDA-NATIONAL ANIMAL DISEASE CENTER [1002792] -- Other
1000360,SANIMAX USA LLC,Other,28167.244,SANIMAX USA LLC [1000360] -- Other
1004478,"USS-UPI, LLC",Metals,28086.444,"USS-UPI, LLC [1004478] -- Metals"
1003597,Mohegan Tribe of Indians of Connecticut,Other,28084.884,Mohegan Tribe of Indians of Connecticut [1003597] -- Other
1004529,JIM BEAM BRANDS COMPANY,Other,28006.944,JIM BEAM BRANDS COMPANY [1004529] -- Other
1001562,NESTLE USA INC,Other,27991.044,NESTLE USA INC [1001562] -- Other
1008991,Linde Inc.,Chemicals,27938.4,Linde Inc. [1008991] -- Chemicals
1003901,CENTRAL BI-PRODUCTS - REDWOOD FALLS,Other,27921.098,CENTRAL BI-PRODUCTS - REDWOOD FALLS [1003901] -- Other
1009530,Corelle Brands - Charleroi Plant,Minerals,27847.464,Corelle Brands - Charleroi Plant [1009530] -- Minerals
1002649,CARTER VALLEY LANDFILL,Waste,27781.25,CARTER VALLEY LANDFILL [1002649] -- Waste
1005277,NORTHEASTERN UNIVERSITY,Other,27778.844,NORTHEASTERN UNIVERSITY [1005277] -- Other
1008036,LANXESS Corporation - South Plant,Chemicals,27748.296,LANXESS Corporation - South Plant [1008036] -- Chemicals
1003955,OFS GPRP Antelope Hills Gas Plant,Petroleum and Natural Gas Systems,27535.176,OFS GPRP Antelope Hills Gas Plant [1003955] -- Petroleum and Natural Gas Systems
1006211,"Potters Industries, Inc. - Muscatine, IA",Minerals,27523.396,"Potters Industries, Inc. - Muscatine, IA [1006211] -- Minerals"
1004356,Columbia Gas Transmission LLC Kenova CS,Petroleum and Natural Gas Systems,27472.734,Columbia Gas Transmission LLC Kenova CS [1004356] -- Petroleum and Natural Gas Systems
1006096,DANE CNTY LANDFILL SITE #2 RODEFELD,Waste,27439.448,DANE CNTY LANDFILL SITE #2 RODEFELD [1006096] -- Waste
1001772,QUAKER MFG LLC,Other,27402.596,QUAKER MFG LLC [1001772] -- Other
1004809,TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT,Other,27366.996,TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT [1004809] -- Other
1006093,BF GOODRICH TIRE MANUFACTURING,Other,27351.548,BF GOODRICH TIRE MANUFACTURING [1006093] -- Other
1005105,METROPOLITAN AIRPORTS COMMISSION,Other,27339.998,METROPOLITAN AIRPORTS COMMISSION [1005105] -- Other
1004542,Wieland Rolled Products North America,Metals,27292.826,Wieland Rolled Products North America [1004542] -- Metals
1003247,DART CONTAINER CORPORATION OF KENTUCKY,Other,27086.048,DART CONTAINER CORPORATION OF KENTUCKY [1003247] -- Other
1000607,LAMB WESTON,Other,26956.448,LAMB WESTON [1000607] -- Other
1002879,INEOS ABS,Other,26940.3,INEOS ABS [1002879] -- Other
1005471,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS,Other,26924.648,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS [1005471] -- Other
1002803,University of Vermont and State Agricultural College,Other,26908.246,University of Vermont and State Agricultural College [1002803] -- Other
1000048,"ALLISON TRANSMISSION, Inc.",Other,26842.806,"ALLISON TRANSMISSION, Inc. [1000048] -- Other"
1005063,Southern California Gas Company - Honor Rancho,Petroleum and Natural Gas Systems,26837.962,Southern California Gas Company - Honor Rancho [1005063] -- Petroleum and Natural Gas Systems
1003084,"Vicinity Energy Trenton, L.P.",Power Plants,26809.4,"Vicinity Energy Trenton, L.P. [1003084] -- Power Plants"
1005768,WESTROCK CONVERTING COMPANY - STROUDSBURG MILL,Pulp and Paper,26778.5,WESTROCK CONVERTING COMPANY - STROUDSBURG MILL [1005768] -- Pulp and Paper
1003038,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",Waste,26771.15,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC [1003038] -- Waste"
1003665,GENENTECH INCORPORATED,Chemicals,26699.5,GENENTECH INCORPORATED [1003665] -- Chemicals
1005159,SNG Plant,Petroleum and Natural Gas Systems,26625.922,SNG Plant [1005159] -- Petroleum and Natural Gas Systems
1003413,Benson Valley LF,Waste,26621.9,Benson Valley LF [1003413] -- Waste
1004149,PORTER LANDFILL,Waste,26478.5,PORTER LANDFILL [1004149] -- Waste
1003812,IOWA CITY SANITARY LANDFILL,Waste,26464.948,IOWA CITY SANITARY LANDFILL [1003812] -- Waste
1004832,J.G. Boswell Tomato Company Kings LLC,Other,26457.4,J.G. Boswell Tomato Company Kings LLC [1004832] -- Other
1003141,ENKEI AMERICA INC,Metals,26284.952,ENKEI AMERICA INC [1003141] -- Metals
1002832,J. R. Simplot Co.,Other,26271.28,J. R. Simplot Co. [1002832] -- Other
1008038,LANXESS Corporation - West Plant,Chemicals,26227.952,LANXESS Corporation - West Plant [1008038] -- Chemicals
1007957,KAISER ALUMINUM (0145010093),Metals,26176.152,KAISER ALUMINUM (0145010093) [1007957] -- Metals
1006827,COVESTRO,Chemicals,25942.35,COVESTRO [1006827] -- Chemicals
1004701,Borman Specialty Materials,Chemicals,25740.904,Borman Specialty Materials [1004701] -- Chemicals
1002215,KELLOGG LANCASTER CEREAL PLT,Other,25650.944,KELLOGG LANCASTER CEREAL PLT [1002215] -- Other
1000763,Narrows Generating Station,Power Plants,25617.156,Narrows Generating Station [1000763] -- Power Plants
1003612,IRONWOOD LANDFILL,Waste,25558,IRONWOOD LANDFILL [1003612] -- Waste
1000286,Naval Station - Great Lakes,Other,25550.902,Naval Station - Great Lakes [1000286] -- Other
1007711,Jackson Madison County LF,Waste,25491.5,Jackson Madison County LF [1007711] -- Waste
1010761,"Clariant Corporation, Louisville Site, West Plant",Chemicals,25456.504,"Clariant Corporation, Louisville Site, West Plant [1010761] -- Chemicals"
1003444,TYSON FOODS INCORPORATED,Other,25456.104,TYSON FOODS INCORPORATED [1003444] -- Other
1009930,"Clean Harbors Buttonwillow, LLC.",Waste,25399.25,"Clean Harbors Buttonwillow, LLC. [1009930] -- Waste"
1004580,University of Nebraska Lincoln (City Campus),Other,25371.154,University of Nebraska Lincoln (City Campus) [1004580] -- Other
1006082,CERTAINTEED CEILINGS CORP,Minerals,25364.004,CERTAINTEED CEILINGS CORP [1006082] -- Minerals
1004909,"Quad/Graphics, Inc. - Martinsburg Facility",Pulp and Paper,25288.9,"Quad/Graphics, Inc. - Martinsburg Facility [1004909] -- Pulp and Paper"
1006391,US Steel - Fairless Hills Plant,Metals,25241.204,US Steel - Fairless Hills Plant [1006391] -- Metals
1007585,MONROEVILLE LDFL,Waste,25125.7,MONROEVILLE LDFL [1007585] -- Waste
1001634,OKLAHOMA STATE UNIVERSITY,Other,25094.956,OKLAHOMA STATE UNIVERSITY [1001634] -- Other
1006019,"Potters Industries, Inc. - Brownwood, TX",Minerals,25064.956,"Potters Industries, Inc. - Brownwood, TX [1006019] -- Minerals"
1011251,Omya Inc. (Verpol),Other,25019.956,Omya Inc. (Verpol) [1011251] -- Other
1001811,BROWN UNIVERSITY MAIN CAMPUS,Other,24994.456,BROWN UNIVERSITY MAIN CAMPUS [1001811] -- Other
1002880,UW CENTRAL ENERGY PLANT,Power Plants,24844.26,UW CENTRAL ENERGY PLANT [1002880] -- Power Plants
1002258,"KELLOGG USA,INC.",Other,24799.808,"KELLOGG USA,INC. [1002258] -- Other"
1010033,QORVO,Other,24793.000394,QORVO [1010033] -- Other
1000113,Pouch Terminal,Power Plants,24767.708,Pouch Terminal [1000113] -- Power Plants
1006861,DEMENNO KERDOON,Petroleum and Natural Gas Systems,24755.556,DEMENNO KERDOON [1006861] -- Petroleum and Natural Gas Systems
1001290,ILLINOIS STATE UNIVERSITY,Other,24728.056,ILLINOIS STATE UNIVERSITY [1001290] -- Other
1010845,Croton Landfill,Waste,24690.55,Croton Landfill [1010845] -- Waste
1006073,ROWAN UNIV,Other,24622.908,ROWAN UNIV [1006073] -- Other
1006251,FIVE OAKS RECYCLING & DISPOSAL FACILITY,Waste,24472.946,FIVE OAKS RECYCLING & DISPOSAL FACILITY [1006251] -- Waste
1008304,COLUMBIA GAS TRANSMISSION LLC WAYNESBURG COMPRESSOR STATION,Petroleum and Natural Gas Systems,24293.466,COLUMBIA GAS TRANSMISSION LLC WAYNESBURG COMPRESSOR STATION [1008304] -- Petroleum and Natural Gas Systems
1003268,ALTON STEEL COMPANY,Metals,24279.296,ALTON STEEL COMPANY [1003268] -- Metals
1002968,ARMSTRONG WORLD INDUSTRIES INC.,Other,24275.008,ARMSTRONG WORLD INDUSTRIES INC. [1002968] -- Other
1006910,OSWEGO CO ENERGY RECOVERY FAC,Waste,24270.964,OSWEGO CO ENERGY RECOVERY FAC [1006910] -- Waste
1006493,ROCHESTER DISTRICT HEATING COOPERATIVE,Power Plants,24108.66,ROCHESTER DISTRICT HEATING COOPERATIVE [1006493] -- Power Plants
1005734,CHRISTY MINERALS CO-HIGH HILL,Other,23923.492,CHRISTY MINERALS CO-HIGH HILL [1005734] -- Other
1009832,Olin Chlor Alkali Products,Chemicals,23857.26,Olin Chlor Alkali Products [1009832] -- Chemicals
1004423,City of Greenville Closed Landfill,Waste,23786.75,City of Greenville Closed Landfill [1004423] -- Waste
1006730,Dubach Cryogenic Plant,Petroleum and Natural Gas Systems,23765.83,Dubach Cryogenic Plant [1006730] -- Petroleum and Natural Gas Systems
1005077,MALLINCKRODT,Chemicals,23602.412,MALLINCKRODT [1005077] -- Chemicals
1005367,US ARMY - FORT BELVOIR,Other,23584.054,US ARMY - FORT BELVOIR [1005367] -- Other
1003153,PANHANDLE EASTERN PIPE LINE CO - GLENARM,Petroleum and Natural Gas Systems,23502.2,PANHANDLE EASTERN PIPE LINE CO - GLENARM [1003153] -- Petroleum and Natural Gas Systems
1003328,AVENAL REGIONAL LANDFILL,Waste,23404.25,AVENAL REGIONAL LANDFILL [1003328] -- Waste
1007188,MAUI ELECTRIC CO (MECO) - PALAAU GENERATING STATION,Power Plants,23384.072,MAUI ELECTRIC CO (MECO) - PALAAU GENERATING STATION [1007188] -- Power Plants
1010034,Great Lakes Castings LLC,Metals,23336.982,Great Lakes Castings LLC [1010034] -- Metals
1000638,BOEING HELICOPTER DIV,Other,23332.256,BOEING HELICOPTER DIV [1000638] -- Other
1007952,"Owens Corning Vitrotex, LLC",Minerals,23246.828,"Owens Corning Vitrotex, LLC [1007952] -- Minerals"
1005862,ALLEGANY BALLISTICS LABORATORY,Other,23245.064,ALLEGANY BALLISTICS LABORATORY [1005862] -- Other
1004271,WESTERN ILLINOIS UNIVERSITY,Other,23210.912,WESTERN ILLINOIS UNIVERSITY [1004271] -- Other
1007841,LANCASTER LANDFILL,Waste,23179.35,LANCASTER LANDFILL [1007841] -- Waste
1006858,Gun Club Road Landfill,Waste,23042.75,Gun Club Road Landfill [1006858] -- Waste
1007859,QUAIL HOLLOW LANDFILL,Waste,23030.75,QUAIL HOLLOW LANDFILL [1007859] -- Waste
1005207,PYCO INDUSTRIES AVENUE A FACILITY,Other,22957.264,PYCO INDUSTRIES AVENUE A FACILITY [1005207] -- Other
1001852,"SNG Station 5110 Toca, LA",Petroleum and Natural Gas Systems,22922.584,"SNG Station 5110 Toca, LA [1001852] -- Petroleum and Natural Gas Systems"
1003449,KaMin LLC-Macon,Other,22783.264,KaMin LLC-Macon [1003449] -- Other
1002514,WHISPERING PINES LANDFILL,Waste,22773.5,WHISPERING PINES LANDFILL [1002514] -- Waste
1009463,Texas Gas Transmission - Calvert City Station,Petroleum and Natural Gas Systems,22685.86,Texas Gas Transmission - Calvert City Station [1009463] -- Petroleum and Natural Gas Systems
1012095,SRI International Cogeneration Project,Power Plants,22636.764,SRI International Cogeneration Project [1012095] -- Power Plants
1007726,Pheasant Run Recycling and Disposal Facility,Waste,22441.768,Pheasant Run Recycling and Disposal Facility [1007726] -- Waste
1008044,PQ Corp - Chester Plant,Chemicals,22438.616,PQ Corp - Chester Plant [1008044] -- Chemicals
1005846,BLOOMFIELD CMP STN,Petroleum and Natural Gas Systems,22347.886,BLOOMFIELD CMP STN [1005846] -- Petroleum and Natural Gas Systems
1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,Waste,22229.344,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC [1001845] -- Waste
1009580,Fairchild Semiconductor,Other,22213.20997,Fairchild Semiconductor [1009580] -- Other
1002090,LANDCOMP LANDFILL,Waste,22185.85,LANDCOMP LANDFILL [1002090] -- Waste
1000147,Larkspur Energy Faciity,Power Plants,22144.168,Larkspur Energy Faciity [1000147] -- Power Plants
1006673,"International N&H USA, Inc.",Chemicals,22132.116,"International N&H USA, Inc. [1006673] -- Chemicals"
1007806,KEYMARK CORP PLANT,Metals,21923.368,KEYMARK CORP PLANT [1007806] -- Metals
1001980,OWENS-BROCKWAY GLASS CONTAINER INC PLT 18,Minerals,21921.08,OWENS-BROCKWAY GLASS CONTAINER INC PLT 18 [1001980] -- Minerals
1005592,ISOLATEK INTERNATIONAL,Minerals,21903.494,ISOLATEK INTERNATIONAL [1005592] -- Minerals
1007738,QUALCOMM INC - MOREHOUSE DR,Other,21843.368,QUALCOMM INC - MOREHOUSE DR [1007738] -- Other
1003456,ARDEN LDFL,Waste,21666.16,ARDEN LDFL [1003456] -- Waste
1004989,Forest City Facility LLC,Metals,21664.232,Forest City Facility LLC [1004989] -- Metals
1005026,Lenoir County Landfill,Waste,21403.25,Lenoir County Landfill [1005026] -- Waste
1004933,ANR Pipeline Woolfolk CS,Petroleum and Natural Gas Systems,21276.49,ANR Pipeline Woolfolk CS [1004933] -- Petroleum and Natural Gas Systems
1003994,"Sawyer Disposal Services, LLC",Waste,21197.25,"Sawyer Disposal Services, LLC [1003994] -- Waste"
1002866,U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,Other,21045.42,U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO [1002866] -- Other
1005820,CENTERPOINT LANDFILL,Waste,20957.25,CENTERPOINT LANDFILL [1005820] -- Waste
1009581,Diodes US Manufacturing Incorporated,Other,20237.05797,Diodes US Manufacturing Incorporated [1009581] -- Other
1003458,Dominion Energy Ohio - Robinson Station (Stor),Petroleum and Natural Gas Systems,20180.634,Dominion Energy Ohio - Robinson Station (Stor) [1003458] -- Petroleum and Natural Gas Systems
1004492,WESTHOLLOW TECHNOLOGY CENTER,Other,19917.776,WESTHOLLOW TECHNOLOGY CENTER [1004492] -- Other
1011214,L'Anse Warden Electric Company LLC,Power Plants,19655.514,L'Anse Warden Electric Company LLC [1011214] -- Power Plants
1006221,BUENA VISTA DRIVE SANITARY LANDFILL,Waste,19457.25,BUENA VISTA DRIVE SANITARY LANDFILL [1006221] -- Waste
1003473,TC INDUSTRIES INC,Other,19443.776,TC INDUSTRIES INC [1003473] -- Other
1002327,"Morton Salt, Inc.",Other,19421.676,"Morton Salt, Inc. [1002327] -- Other"
1001668,Lantana Landfill (Park Ridge Golf Course),Waste,19279.5,Lantana Landfill (Park Ridge Golf Course) [1001668] -- Waste
1003466,CAVE CREEK MSW LANDFILL,Waste,19227,CAVE CREEK MSW LANDFILL [1003466] -- Waste
1004171,BALL STATE UNIVERSITY,Other,19020.328,BALL STATE UNIVERSITY [1004171] -- Other
1000108,North 1st,Power Plants,18741.4,North 1st [1000108] -- Power Plants
1006904,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",Other,18719.486,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY [1006904] -- Other"
1006540,TITAN TIRE CORP,Other,18635.228,TITAN TIRE CORP [1006540] -- Other
1003304,"PPG INDUSTRIES, INC.",Other,18389.38,"PPG INDUSTRIES, INC. [1003304] -- Other"
1007614,Shannon Road Landfill,Waste,18309.75,Shannon Road Landfill [1007614] -- Waste
1005389,MONARCH CERAMIC TILE INC,Minerals,18273.832,MONARCH CERAMIC TILE INC [1005389] -- Minerals
1004412,GE GLOBAL RESEARCH CENTER,Other,18259.29,GE GLOBAL RESEARCH CENTER [1004412] -- Other
1001890,U.S. ARMY ANNISTON ARMY DEPOT,Other,18239.168,U.S. ARMY ANNISTON ARMY DEPOT [1001890] -- Other
1009928,Robert Bosch Semiconductor LLC,Other,18171.761576,Robert Bosch Semiconductor LLC [1009928] -- Other
1010184,International Paper Mobile Closed Landfill,Waste,18106.5,International Paper Mobile Closed Landfill [1010184] -- Waste
1005907,DALTON CORP WARSAW MFG FACILITY,Metals,17940.21,DALTON CORP WARSAW MFG FACILITY [1005907] -- Metals
1007704,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,Waste,17736.138,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY [1007704] -- Waste
1007692,USA VALLEY FAC INC/VALLEY LDFL,Waste,17724.65,USA VALLEY FAC INC/VALLEY LDFL [1007692] -- Waste
1003505,MONROE COUNTY LANDFILL,Waste,17657.25,MONROE COUNTY LANDFILL [1003505] -- Waste
1002702,CUMBERLAND COUNTY IMPROVEMENT AUTHORITY SWC,Waste,17625.4,CUMBERLAND COUNTY IMPROVEMENT AUTHORITY SWC [1002702] -- Waste
1007581,OAK RIDGE RECYCLING & DISPOSAL FACILITY,Waste,17428.456,OAK RIDGE RECYCLING & DISPOSAL FACILITY [1007581] -- Waste
1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,Petroleum and Natural Gas Systems,17375.132,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT [1002735] -- Petroleum and Natural Gas Systems
1002172,RAIN CII CARBON LLC,Petroleum and Natural Gas Systems,17194.838,RAIN CII CARBON LLC [1002172] -- Petroleum and Natural Gas Systems
1002168,BARTHOLOMEW CO LANDFILL,Waste,17040.25,BARTHOLOMEW CO LANDFILL [1002168] -- Waste
1007129,JERRITT CANYON MINE,Other,16954.35,JERRITT CANYON MINE [1007129] -- Other
1009679,EW 826 A (Complex ID # 23800),Petroleum and Natural Gas Systems,16571.704,EW 826 A (Complex ID # 23800) [1009679] -- Petroleum and Natural Gas Systems
1006253,WARD MANUFACTURING LLC,Metals,16547.536,WARD MANUFACTURING LLC [1006253] -- Metals
1007854,WASTE MANAGEMENT PECAN PRAIRIE,Waste,16337,WASTE MANAGEMENT PECAN PRAIRIE [1007854] -- Waste
1010774,Valero Wilmington Asphalt Plant,Petroleum Product Suppliers,16323.708,Valero Wilmington Asphalt Plant [1010774] -- Petroleum Product Suppliers
1004103,"POET RESEARCH CENTER, INC.",Other,16315.788,"POET RESEARCH CENTER, INC. [1004103] -- Other"
1007579,COSHOCTON LANDFILL INC *,Waste,16171.25,COSHOCTON LANDFILL INC * [1007579] -- Waste
1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",Other,16155.64,"Sekisui Specialty Chemicals America, LLC - Pasadena [1003007] -- Other"
1009137,NJMC 1-E Landfill,Waste,16010.5,NJMC 1-E Landfill [1009137] -- Waste
1007681,Ozark Ridge Landfill,Waste,15801.25,Ozark Ridge Landfill [1007681] -- Waste
1001513,Ponca,Power Plants,15761.792,Ponca [1001513] -- Power Plants
1009033,Southern Pines Energy Center,Petroleum and Natural Gas Systems,15753.69,Southern Pines Energy Center [1009033] -- Petroleum and Natural Gas Systems
1002581,HOFFMAN ROAD SANITARY LANDFILL,Waste,15679.05,HOFFMAN ROAD SANITARY LANDFILL [1002581] -- Waste
1006032,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Petroleum Product Suppliers,15487.294,FORELAND REFINING CORP EAGLE SPRINGS REFINERY [1006032] -- Petroleum Product Suppliers
1003521,FREY FARM-CRESWELL LDFL,Waste,15296.75,FREY FARM-CRESWELL LDFL [1003521] -- Waste
1009606,INTEL CORPORATION ALOHA CAMPUS,Other,15227.5799003,INTEL CORPORATION ALOHA CAMPUS [1009606] -- Other
1000300,"Gilroy Energy Center, LLC",Power Plants,15113.044,"Gilroy Energy Center, LLC [1000300] -- Power Plants"
1000978,Bay Front,Power Plants,14220.15,Bay Front [1000978] -- Power Plants
1000674,Delray,Power Plants,14141.196,Delray [1000674] -- Power Plants
1003692,UNITED REFUSE LANDFILL,Waste,13949.6,UNITED REFUSE LANDFILL [1003692] -- Waste
1007652,MOHAWK VALLEY SANITARY LANDFILL,Waste,13668,MOHAWK VALLEY SANITARY LANDFILL [1007652] -- Waste
1007813,CHASTANG SANITARY LANDFILL,Waste,13451.25,CHASTANG SANITARY LANDFILL [1007813] -- Waste
1000688,Hibbard Energy Center,Power Plants,13101.564,Hibbard Energy Center [1000688] -- Power Plants
1002820,DOUBLE C LIMITED,Power Plants,12901.152,DOUBLE C LIMITED [1002820] -- Power Plants
